state0_sensors,state0_camera_c,state0_camera_l,state0_camera_r,action,time
"{'right': False, 'center': False, 'left': False}",images/img2504.jpg,images/img2503.jpg,images/img2505.jpg,1,2018-04-12 11:24:29.929082
"{'right': False, 'center': False, 'left': False}",images/img2507.jpg,images/img2506.jpg,images/img2508.jpg,1,2018-04-12 11:24:31.347281
"{'right': False, 'center': False, 'left': False}",images/img2510.jpg,images/img2509.jpg,images/img2511.jpg,1,2018-04-12 11:24:31.874638
"{'right': False, 'center': False, 'left': False}",images/img2513.jpg,images/img2512.jpg,images/img2514.jpg,1,2018-04-12 11:24:32.290194
"{'right': False, 'center': False, 'left': False}",images/img2516.jpg,images/img2515.jpg,images/img2517.jpg,1,2018-04-12 11:24:32.600493
"{'right': False, 'center': False, 'left': False}",images/img2519.jpg,images/img2518.jpg,images/img2520.jpg,1,2018-04-12 11:24:33.012398
"{'right': False, 'center': False, 'left': False}",images/img2522.jpg,images/img2521.jpg,images/img2523.jpg,0,2018-04-12 11:24:33.424377
"{'right': False, 'center': False, 'left': False}",images/img2525.jpg,images/img2524.jpg,images/img2526.jpg,0,2018-04-12 11:24:33.633470
"{'right': False, 'center': False, 'left': False}",images/img2528.jpg,images/img2527.jpg,images/img2529.jpg,0,2018-04-12 11:24:33.847401
"{'right': False, 'center': False, 'left': False}",images/img2531.jpg,images/img2530.jpg,images/img2532.jpg,6,2018-04-12 11:24:35.765283
"{'right': False, 'center': False, 'left': False}",images/img2534.jpg,images/img2533.jpg,images/img2535.jpg,6,2018-04-12 11:24:36.071529
"{'right': False, 'center': False, 'left': False}",images/img2537.jpg,images/img2536.jpg,images/img2538.jpg,6,2018-04-12 11:24:36.378003
"{'right': False, 'center': False, 'left': False}",images/img2540.jpg,images/img2539.jpg,images/img2541.jpg,6,2018-04-12 11:24:36.789471
"{'right': False, 'center': False, 'left': False}",images/img2543.jpg,images/img2542.jpg,images/img2544.jpg,6,2018-04-12 11:24:36.996714
"{'right': False, 'center': False, 'left': False}",images/img2546.jpg,images/img2545.jpg,images/img2547.jpg,6,2018-04-12 11:24:37.202934
"{'right': False, 'center': False, 'left': False}",images/img2549.jpg,images/img2548.jpg,images/img2550.jpg,6,2018-04-12 11:24:37.522776
"{'right': False, 'center': False, 'left': False}",images/img2552.jpg,images/img2551.jpg,images/img2553.jpg,6,2018-04-12 11:24:37.853225
"{'right': False, 'center': False, 'left': False}",images/img2555.jpg,images/img2554.jpg,images/img2556.jpg,6,2018-04-12 11:24:38.170008
"{'right': False, 'center': False, 'left': False}",images/img2558.jpg,images/img2557.jpg,images/img2559.jpg,6,2018-04-12 11:24:38.383100
"{'right': False, 'center': False, 'left': False}",images/img2561.jpg,images/img2560.jpg,images/img2562.jpg,6,2018-04-12 11:24:38.696666
"{'right': False, 'center': False, 'left': False}",images/img2564.jpg,images/img2563.jpg,images/img2565.jpg,6,2018-04-12 11:24:38.903307
"{'right': False, 'center': False, 'left': False}",images/img2567.jpg,images/img2566.jpg,images/img2568.jpg,6,2018-04-12 11:24:39.117021
"{'right': False, 'center': False, 'left': False}",images/img2570.jpg,images/img2569.jpg,images/img2571.jpg,6,2018-04-12 11:24:39.435383
"{'right': False, 'center': False, 'left': False}",images/img2573.jpg,images/img2572.jpg,images/img2574.jpg,6,2018-04-12 11:24:39.750794
"{'right': False, 'center': False, 'left': False}",images/img2576.jpg,images/img2575.jpg,images/img2577.jpg,6,2018-04-12 11:24:39.964670
"{'right': False, 'center': False, 'left': False}",images/img2579.jpg,images/img2578.jpg,images/img2580.jpg,6,2018-04-12 11:24:40.279685
"{'right': False, 'center': False, 'left': False}",images/img2582.jpg,images/img2581.jpg,images/img2583.jpg,6,2018-04-12 11:24:40.591723
"{'right': False, 'center': False, 'left': False}",images/img2585.jpg,images/img2584.jpg,images/img2586.jpg,6,2018-04-12 11:24:40.906976
"{'right': False, 'center': False, 'left': False}",images/img2588.jpg,images/img2587.jpg,images/img2589.jpg,6,2018-04-12 11:24:41.422923
"{'right': False, 'center': False, 'left': False}",images/img2591.jpg,images/img2590.jpg,images/img2592.jpg,6,2018-04-12 11:24:41.735008
"{'right': False, 'center': False, 'left': False}",images/img2594.jpg,images/img2593.jpg,images/img2595.jpg,6,2018-04-12 11:24:42.047970
"{'right': False, 'center': False, 'left': False}",images/img2597.jpg,images/img2596.jpg,images/img2598.jpg,6,2018-04-12 11:24:42.360667
"{'right': False, 'center': False, 'left': False}",images/img2600.jpg,images/img2599.jpg,images/img2601.jpg,6,2018-04-12 11:24:42.775596
"{'right': False, 'center': False, 'left': False}",images/img2603.jpg,images/img2602.jpg,images/img2604.jpg,6,2018-04-12 11:24:43.489852
"{'right': False, 'center': False, 'left': False}",images/img2606.jpg,images/img2605.jpg,images/img2607.jpg,6,2018-04-12 11:24:43.901618
"{'right': False, 'center': False, 'left': False}",images/img2609.jpg,images/img2608.jpg,images/img2610.jpg,6,2018-04-12 11:24:44.110582
"{'right': False, 'center': False, 'left': False}",images/img2612.jpg,images/img2611.jpg,images/img2613.jpg,6,2018-04-12 11:24:44.437005
"{'right': False, 'center': False, 'left': False}",images/img2615.jpg,images/img2614.jpg,images/img2616.jpg,6,2018-04-12 11:24:44.755535
"{'right': False, 'center': False, 'left': False}",images/img2618.jpg,images/img2617.jpg,images/img2619.jpg,6,2018-04-12 11:24:45.066917
"{'right': False, 'center': False, 'left': False}",images/img2621.jpg,images/img2620.jpg,images/img2622.jpg,6,2018-04-12 11:24:45.487440
"{'right': False, 'center': False, 'left': False}",images/img2624.jpg,images/img2623.jpg,images/img2625.jpg,6,2018-04-12 11:24:45.800950
"{'right': False, 'center': False, 'left': False}",images/img2627.jpg,images/img2626.jpg,images/img2628.jpg,0,2018-04-12 11:24:46.919124
"{'right': False, 'center': False, 'left': False}",images/img2630.jpg,images/img2629.jpg,images/img2631.jpg,0,2018-04-12 11:24:47.127986
"{'right': False, 'center': False, 'left': False}",images/img2633.jpg,images/img2632.jpg,images/img2634.jpg,0,2018-04-12 11:24:47.440211
"{'right': False, 'center': False, 'left': False}",images/img2636.jpg,images/img2635.jpg,images/img2637.jpg,0,2018-04-12 11:24:47.651544
"{'right': False, 'center': False, 'left': False}",images/img2639.jpg,images/img2638.jpg,images/img2640.jpg,0,2018-04-12 11:24:47.964169
"{'right': False, 'center': False, 'left': False}",images/img2642.jpg,images/img2641.jpg,images/img2643.jpg,0,2018-04-12 11:24:48.173901
"{'right': False, 'center': False, 'left': False}",images/img2645.jpg,images/img2644.jpg,images/img2646.jpg,3,2018-04-12 11:25:03.451240
"{'right': False, 'center': False, 'left': False}",images/img2648.jpg,images/img2647.jpg,images/img2649.jpg,3,2018-04-12 11:25:03.663023
"{'right': False, 'center': False, 'left': False}",images/img2651.jpg,images/img2650.jpg,images/img2652.jpg,3,2018-04-12 11:25:04.430808
"{'right': False, 'center': False, 'left': False}",images/img2654.jpg,images/img2653.jpg,images/img2655.jpg,3,2018-04-12 11:25:04.803594
"{'right': False, 'center': False, 'left': False}",images/img2657.jpg,images/img2656.jpg,images/img2658.jpg,3,2018-04-12 11:25:05.614971
"{'right': False, 'center': False, 'left': False}",images/img2660.jpg,images/img2659.jpg,images/img2661.jpg,3,2018-04-12 11:25:05.826602
"{'right': False, 'center': False, 'left': False}",images/img2663.jpg,images/img2662.jpg,images/img2664.jpg,3,2018-04-12 11:25:06.035083
"{'right': False, 'center': False, 'left': False}",images/img2666.jpg,images/img2665.jpg,images/img2667.jpg,3,2018-04-12 11:25:06.346648
"{'right': False, 'center': False, 'left': False}",images/img2669.jpg,images/img2668.jpg,images/img2670.jpg,3,2018-04-12 11:25:06.660533
"{'right': False, 'center': False, 'left': False}",images/img2672.jpg,images/img2671.jpg,images/img2673.jpg,3,2018-04-12 11:25:06.970019
"{'right': False, 'center': False, 'left': False}",images/img2675.jpg,images/img2674.jpg,images/img2676.jpg,3,2018-04-12 11:25:07.281342
"{'right': False, 'center': False, 'left': False}",images/img2678.jpg,images/img2677.jpg,images/img2679.jpg,3,2018-04-12 11:25:07.590398
"{'right': False, 'center': False, 'left': False}",images/img2681.jpg,images/img2680.jpg,images/img2682.jpg,3,2018-04-12 11:25:07.799159
"{'right': False, 'center': False, 'left': False}",images/img2684.jpg,images/img2683.jpg,images/img2685.jpg,3,2018-04-12 11:25:08.109277
"{'right': False, 'center': False, 'left': False}",images/img2687.jpg,images/img2686.jpg,images/img2688.jpg,3,2018-04-12 11:25:08.419433
"{'right': False, 'center': False, 'left': False}",images/img2690.jpg,images/img2689.jpg,images/img2691.jpg,3,2018-04-12 11:25:08.783462
"{'right': False, 'center': False, 'left': False}",images/img2693.jpg,images/img2692.jpg,images/img2694.jpg,3,2018-04-12 11:25:08.997160
"{'right': False, 'center': False, 'left': False}",images/img2696.jpg,images/img2695.jpg,images/img2697.jpg,3,2018-04-12 11:25:09.306441
"{'right': False, 'center': False, 'left': False}",images/img2699.jpg,images/img2698.jpg,images/img2700.jpg,3,2018-04-12 11:25:09.517442
"{'right': False, 'center': False, 'left': False}",images/img2702.jpg,images/img2701.jpg,images/img2703.jpg,3,2018-04-12 11:25:09.827376
"{'right': False, 'center': False, 'left': False}",images/img2705.jpg,images/img2704.jpg,images/img2706.jpg,1,2018-04-12 11:25:11.806319
"{'right': False, 'center': False, 'left': False}",images/img2708.jpg,images/img2707.jpg,images/img2709.jpg,1,2018-04-12 11:25:12.316250
"{'right': False, 'center': False, 'left': False}",images/img2711.jpg,images/img2710.jpg,images/img2712.jpg,0,2018-04-12 11:25:12.826115
"{'right': False, 'center': False, 'left': False}",images/img2714.jpg,images/img2713.jpg,images/img2715.jpg,0,2018-04-12 11:25:13.136347
"{'right': False, 'center': False, 'left': False}",images/img2717.jpg,images/img2716.jpg,images/img2718.jpg,0,2018-04-12 11:25:13.345863
"{'right': False, 'center': False, 'left': False}",images/img2720.jpg,images/img2719.jpg,images/img2721.jpg,1,2018-04-12 11:25:13.858660
"{'right': False, 'center': False, 'left': False}",images/img2723.jpg,images/img2722.jpg,images/img2724.jpg,1,2018-04-12 11:25:14.309412
"{'right': False, 'center': False, 'left': False}",images/img2726.jpg,images/img2725.jpg,images/img2727.jpg,1,2018-04-12 11:25:14.516092
"{'right': False, 'center': False, 'left': False}",images/img2729.jpg,images/img2728.jpg,images/img2730.jpg,1,2018-04-12 11:25:14.725030
"{'right': False, 'center': False, 'left': False}",images/img2732.jpg,images/img2731.jpg,images/img2733.jpg,1,2018-04-12 11:25:14.931467
"{'right': False, 'center': False, 'left': False}",images/img2735.jpg,images/img2734.jpg,images/img2736.jpg,1,2018-04-12 11:25:15.242011
"{'right': False, 'center': False, 'left': False}",images/img2738.jpg,images/img2737.jpg,images/img2739.jpg,1,2018-04-12 11:25:15.552897
"{'right': False, 'center': False, 'left': False}",images/img2741.jpg,images/img2740.jpg,images/img2742.jpg,1,2018-04-12 11:25:15.864932
"{'right': False, 'center': False, 'left': False}",images/img2744.jpg,images/img2743.jpg,images/img2745.jpg,1,2018-04-12 11:25:16.076914
"{'right': False, 'center': False, 'left': False}",images/img2747.jpg,images/img2746.jpg,images/img2748.jpg,1,2018-04-12 11:25:16.288454
"{'right': False, 'center': False, 'left': False}",images/img2750.jpg,images/img2749.jpg,images/img2751.jpg,1,2018-04-12 11:25:16.598957
"{'right': False, 'center': False, 'left': False}",images/img2753.jpg,images/img2752.jpg,images/img2754.jpg,1,2018-04-12 11:25:16.908983
"{'right': False, 'center': False, 'left': False}",images/img2756.jpg,images/img2755.jpg,images/img2757.jpg,1,2018-04-12 11:25:17.219697
"{'right': False, 'center': False, 'left': False}",images/img2759.jpg,images/img2758.jpg,images/img2760.jpg,1,2018-04-12 11:25:17.529485
"{'right': False, 'center': False, 'left': False}",images/img2762.jpg,images/img2761.jpg,images/img2763.jpg,1,2018-04-12 11:25:17.739509
"{'right': False, 'center': False, 'left': False}",images/img2765.jpg,images/img2764.jpg,images/img2766.jpg,1,2018-04-12 11:25:17.949228
"{'right': False, 'center': False, 'left': False}",images/img2768.jpg,images/img2767.jpg,images/img2769.jpg,0,2018-04-12 11:25:18.258996
"{'right': False, 'center': False, 'left': False}",images/img2771.jpg,images/img2770.jpg,images/img2772.jpg,0,2018-04-12 11:25:18.468134
"{'right': False, 'center': False, 'left': False}",images/img2774.jpg,images/img2773.jpg,images/img2775.jpg,3,2018-04-12 11:25:26.804698
"{'right': False, 'center': False, 'left': False}",images/img2777.jpg,images/img2776.jpg,images/img2778.jpg,3,2018-04-12 11:25:27.011404
"{'right': False, 'center': False, 'left': False}",images/img2780.jpg,images/img2779.jpg,images/img2781.jpg,3,2018-04-12 11:25:27.317899
"{'right': False, 'center': False, 'left': False}",images/img2783.jpg,images/img2782.jpg,images/img2784.jpg,3,2018-04-12 11:25:27.690894
"{'right': False, 'center': False, 'left': False}",images/img2786.jpg,images/img2785.jpg,images/img2787.jpg,3,2018-04-12 11:25:27.959279
"{'right': False, 'center': False, 'left': False}",images/img2789.jpg,images/img2788.jpg,images/img2790.jpg,3,2018-04-12 11:25:28.168846
"{'right': False, 'center': False, 'left': False}",images/img2792.jpg,images/img2791.jpg,images/img2793.jpg,3,2018-04-12 11:25:28.380183
"{'right': False, 'center': False, 'left': False}",images/img2795.jpg,images/img2794.jpg,images/img2796.jpg,3,2018-04-12 11:25:28.789030
"{'right': False, 'center': False, 'left': False}",images/img2798.jpg,images/img2797.jpg,images/img2799.jpg,3,2018-04-12 11:25:29.099422
"{'right': False, 'center': False, 'left': False}",images/img2801.jpg,images/img2800.jpg,images/img2802.jpg,3,2018-04-12 11:25:29.308968
"{'right': False, 'center': False, 'left': False}",images/img2804.jpg,images/img2803.jpg,images/img2805.jpg,3,2018-04-12 11:25:29.520991
"{'right': False, 'center': False, 'left': False}",images/img2807.jpg,images/img2806.jpg,images/img2808.jpg,3,2018-04-12 11:25:29.831468
"{'right': False, 'center': False, 'left': False}",images/img2810.jpg,images/img2809.jpg,images/img2811.jpg,3,2018-04-12 11:25:30.169138
"{'right': False, 'center': False, 'left': False}",images/img2813.jpg,images/img2812.jpg,images/img2814.jpg,3,2018-04-12 11:25:31.183434
"{'right': False, 'center': False, 'left': False}",images/img2816.jpg,images/img2815.jpg,images/img2817.jpg,3,2018-04-12 11:25:31.697698
"{'right': False, 'center': False, 'left': False}",images/img2819.jpg,images/img2818.jpg,images/img2820.jpg,3,2018-04-12 11:25:32.230355
"{'right': False, 'center': False, 'left': False}",images/img2822.jpg,images/img2821.jpg,images/img2823.jpg,3,2018-04-12 11:25:32.539621
"{'right': False, 'center': False, 'left': False}",images/img2825.jpg,images/img2824.jpg,images/img2826.jpg,3,2018-04-12 11:25:32.750266
"{'right': False, 'center': False, 'left': False}",images/img2828.jpg,images/img2827.jpg,images/img2829.jpg,3,2018-04-12 11:25:33.463111
"{'right': False, 'center': False, 'left': False}",images/img2831.jpg,images/img2830.jpg,images/img2832.jpg,1,2018-04-12 11:25:34.901614
"{'right': False, 'center': False, 'left': False}",images/img2834.jpg,images/img2833.jpg,images/img2835.jpg,1,2018-04-12 11:25:35.414244
"{'right': False, 'center': False, 'left': False}",images/img2837.jpg,images/img2836.jpg,images/img2838.jpg,1,2018-04-12 11:25:36.129002
"{'right': False, 'center': False, 'left': False}",images/img2840.jpg,images/img2839.jpg,images/img2841.jpg,1,2018-04-12 11:25:37.244285
"{'right': False, 'center': False, 'left': False}",images/img2843.jpg,images/img2842.jpg,images/img2844.jpg,0,2018-04-12 11:25:37.959877
"{'right': False, 'center': False, 'left': False}",images/img2846.jpg,images/img2845.jpg,images/img2847.jpg,0,2018-04-12 11:25:38.271594
"{'right': False, 'center': False, 'left': False}",images/img2849.jpg,images/img2848.jpg,images/img2850.jpg,1,2018-04-12 11:25:38.783300
"{'right': False, 'center': False, 'left': False}",images/img2852.jpg,images/img2851.jpg,images/img2853.jpg,1,2018-04-12 11:25:39.497684
"{'right': False, 'center': False, 'left': False}",images/img2855.jpg,images/img2854.jpg,images/img2856.jpg,1,2018-04-12 11:25:40.111764
"{'right': False, 'center': False, 'left': False}",images/img2858.jpg,images/img2857.jpg,images/img2859.jpg,1,2018-04-12 11:25:40.519260
"{'right': False, 'center': False, 'left': False}",images/img2861.jpg,images/img2860.jpg,images/img2862.jpg,1,2018-04-12 11:25:40.991178
"{'right': False, 'center': False, 'left': False}",images/img2864.jpg,images/img2863.jpg,images/img2865.jpg,1,2018-04-12 11:25:41.413462
"{'right': False, 'center': False, 'left': False}",images/img2867.jpg,images/img2866.jpg,images/img2868.jpg,1,2018-04-12 11:25:42.026714
"{'right': False, 'center': False, 'left': False}",images/img2870.jpg,images/img2869.jpg,images/img2871.jpg,1,2018-04-12 11:25:42.942393
"{'right': False, 'center': False, 'left': False}",images/img2873.jpg,images/img2872.jpg,images/img2874.jpg,0,2018-04-12 11:25:43.802770
"{'right': False, 'center': False, 'left': False}",images/img2876.jpg,images/img2875.jpg,images/img2877.jpg,0,2018-04-12 11:25:44.117162
"{'right': False, 'center': False, 'left': False}",images/img2879.jpg,images/img2878.jpg,images/img2880.jpg,0,2018-04-12 11:25:44.530713
"{'right': False, 'center': False, 'left': False}",images/img2882.jpg,images/img2881.jpg,images/img2883.jpg,1,2018-04-12 11:25:44.842923
"{'right': False, 'center': False, 'left': False}",images/img2885.jpg,images/img2884.jpg,images/img2886.jpg,0,2018-04-12 11:25:45.154130
"{'right': False, 'center': False, 'left': False}",images/img2888.jpg,images/img2887.jpg,images/img2889.jpg,0,2018-04-12 11:25:45.467116
"{'right': False, 'center': False, 'left': False}",images/img2891.jpg,images/img2890.jpg,images/img2892.jpg,1,2018-04-12 11:25:45.880597
"{'right': False, 'center': False, 'left': False}",images/img2894.jpg,images/img2893.jpg,images/img2895.jpg,1,2018-04-12 11:25:46.496974
"{'right': False, 'center': False, 'left': False}",images/img2897.jpg,images/img2896.jpg,images/img2898.jpg,1,2018-04-12 11:25:47.010424
"{'right': False, 'center': False, 'left': False}",images/img2900.jpg,images/img2899.jpg,images/img2901.jpg,1,2018-04-12 11:25:47.553728
"{'right': False, 'center': False, 'left': False}",images/img2903.jpg,images/img2902.jpg,images/img2904.jpg,0,2018-04-12 11:25:47.983829
"{'right': False, 'center': False, 'left': False}",images/img2906.jpg,images/img2905.jpg,images/img2907.jpg,0,2018-04-12 11:25:48.194630
"{'right': False, 'center': False, 'left': False}",images/img2909.jpg,images/img2908.jpg,images/img2910.jpg,0,2018-04-12 11:25:48.404527
"{'right': False, 'center': False, 'left': False}",images/img2912.jpg,images/img2911.jpg,images/img2913.jpg,0,2018-04-12 11:25:48.615447
"{'right': False, 'center': False, 'left': False}",images/img2915.jpg,images/img2914.jpg,images/img2916.jpg,0,2018-04-12 11:25:48.927230
"{'right': False, 'center': False, 'left': False}",images/img2918.jpg,images/img2917.jpg,images/img2919.jpg,0,2018-04-12 11:25:49.247453
"{'right': False, 'center': False, 'left': False}",images/img2921.jpg,images/img2920.jpg,images/img2922.jpg,0,2018-04-12 11:25:49.459351
"{'right': False, 'center': False, 'left': False}",images/img2924.jpg,images/img2923.jpg,images/img2925.jpg,0,2018-04-12 11:25:49.772629
"{'right': False, 'center': False, 'left': False}",images/img2927.jpg,images/img2926.jpg,images/img2928.jpg,1,2018-04-12 11:25:50.687140
"{'right': False, 'center': False, 'left': False}",images/img2930.jpg,images/img2929.jpg,images/img2931.jpg,1,2018-04-12 11:25:51.099237
"{'right': False, 'center': False, 'left': False}",images/img2933.jpg,images/img2932.jpg,images/img2934.jpg,1,2018-04-12 11:25:51.311068
"{'right': False, 'center': False, 'left': False}",images/img2936.jpg,images/img2935.jpg,images/img2937.jpg,1,2018-04-12 11:25:51.520390
"{'right': False, 'center': False, 'left': False}",images/img2939.jpg,images/img2938.jpg,images/img2940.jpg,1,2018-04-12 11:25:51.879857
"{'right': False, 'center': False, 'left': False}",images/img2942.jpg,images/img2941.jpg,images/img2943.jpg,1,2018-04-12 11:25:52.100148
"{'right': False, 'center': False, 'left': False}",images/img2945.jpg,images/img2944.jpg,images/img2946.jpg,1,2018-04-12 11:25:52.406860
"{'right': False, 'center': False, 'left': False}",images/img2948.jpg,images/img2947.jpg,images/img2949.jpg,1,2018-04-12 11:25:52.714340
"{'right': False, 'center': False, 'left': False}",images/img2951.jpg,images/img2950.jpg,images/img2952.jpg,1,2018-04-12 11:26:00.876604
"{'right': False, 'center': False, 'left': False}",images/img2954.jpg,images/img2953.jpg,images/img2955.jpg,1,2018-04-12 11:26:01.891224
"{'right': False, 'center': False, 'left': False}",images/img2957.jpg,images/img2956.jpg,images/img2958.jpg,1,2018-04-12 11:26:02.352831
"{'right': False, 'center': False, 'left': False}",images/img2960.jpg,images/img2959.jpg,images/img2961.jpg,1,2018-04-12 11:26:02.759754
"{'right': False, 'center': False, 'left': False}",images/img2963.jpg,images/img2962.jpg,images/img2964.jpg,1,2018-04-12 11:26:03.069913
"{'right': False, 'center': False, 'left': False}",images/img2966.jpg,images/img2965.jpg,images/img2967.jpg,1,2018-04-12 11:26:03.282893
"{'right': False, 'center': False, 'left': False}",images/img2969.jpg,images/img2968.jpg,images/img2970.jpg,1,2018-04-12 11:26:03.596475
"{'right': False, 'center': False, 'left': False}",images/img2972.jpg,images/img2971.jpg,images/img2973.jpg,1,2018-04-12 11:26:03.802388
"{'right': False, 'center': False, 'left': False}",images/img2975.jpg,images/img2974.jpg,images/img2976.jpg,1,2018-04-12 11:26:04.109533
"{'right': False, 'center': False, 'left': False}",images/img2978.jpg,images/img2977.jpg,images/img2979.jpg,1,2018-04-12 11:26:04.575421
"{'right': False, 'center': False, 'left': False}",images/img2981.jpg,images/img2980.jpg,images/img2982.jpg,0,2018-04-12 11:26:05.194574
"{'right': False, 'center': False, 'left': False}",images/img2984.jpg,images/img2983.jpg,images/img2985.jpg,0,2018-04-12 11:26:05.408637
"{'right': False, 'center': False, 'left': False}",images/img2987.jpg,images/img2986.jpg,images/img2988.jpg,0,2018-04-12 11:26:05.622321
"{'right': False, 'center': False, 'left': False}",images/img2990.jpg,images/img2989.jpg,images/img2991.jpg,2,2018-04-12 11:26:06.034004
"{'right': False, 'center': False, 'left': False}",images/img2993.jpg,images/img2992.jpg,images/img2994.jpg,2,2018-04-12 11:26:06.247706
"{'right': False, 'center': False, 'left': False}",images/img2996.jpg,images/img2995.jpg,images/img2997.jpg,2,2018-04-12 11:26:06.462027
"{'right': False, 'center': False, 'left': False}",images/img2999.jpg,images/img2998.jpg,images/img3000.jpg,2,2018-04-12 11:26:06.674530
"{'right': False, 'center': False, 'left': False}",images/img3002.jpg,images/img3001.jpg,images/img3003.jpg,0,2018-04-12 11:26:07.086415
"{'right': False, 'center': False, 'left': False}",images/img3005.jpg,images/img3004.jpg,images/img3006.jpg,0,2018-04-12 11:26:07.297957
"{'right': False, 'center': False, 'left': False}",images/img3008.jpg,images/img3007.jpg,images/img3009.jpg,0,2018-04-12 11:26:07.610304
"{'right': False, 'center': False, 'left': False}",images/img3011.jpg,images/img3010.jpg,images/img3012.jpg,2,2018-04-12 11:26:07.917720
"{'right': False, 'center': False, 'left': False}",images/img3014.jpg,images/img3013.jpg,images/img3015.jpg,2,2018-04-12 11:26:08.128512
"{'right': False, 'center': False, 'left': False}",images/img3017.jpg,images/img3016.jpg,images/img3018.jpg,2,2018-04-12 11:26:08.342813
"{'right': False, 'center': False, 'left': False}",images/img3020.jpg,images/img3019.jpg,images/img3021.jpg,2,2018-04-12 11:26:08.776326
"{'right': False, 'center': False, 'left': False}",images/img3023.jpg,images/img3022.jpg,images/img3024.jpg,2,2018-04-12 11:26:09.076777
"{'right': False, 'center': False, 'left': False}",images/img3026.jpg,images/img3025.jpg,images/img3027.jpg,2,2018-04-12 11:26:09.289784
"{'right': False, 'center': False, 'left': False}",images/img3029.jpg,images/img3028.jpg,images/img3030.jpg,2,2018-04-12 11:26:09.600491
"{'right': False, 'center': False, 'left': False}",images/img3032.jpg,images/img3031.jpg,images/img3033.jpg,2,2018-04-12 11:26:09.912224
"{'right': False, 'center': False, 'left': False}",images/img3035.jpg,images/img3034.jpg,images/img3036.jpg,2,2018-04-12 11:26:10.224701
"{'right': False, 'center': False, 'left': False}",images/img3038.jpg,images/img3037.jpg,images/img3039.jpg,2,2018-04-12 11:26:11.039903
"{'right': False, 'center': False, 'left': False}",images/img3041.jpg,images/img3040.jpg,images/img3042.jpg,0,2018-04-12 11:26:12.486494
"{'right': False, 'center': False, 'left': False}",images/img3044.jpg,images/img3043.jpg,images/img3045.jpg,0,2018-04-12 11:26:12.695787
"{'right': False, 'center': False, 'left': False}",images/img3047.jpg,images/img3046.jpg,images/img3048.jpg,0,2018-04-12 11:26:13.007765
"{'right': False, 'center': False, 'left': False}",images/img3050.jpg,images/img3049.jpg,images/img3051.jpg,0,2018-04-12 11:26:13.641418
"{'right': False, 'center': False, 'left': False}",images/img3053.jpg,images/img3052.jpg,images/img3054.jpg,0,2018-04-12 11:26:13.948144
"{'right': False, 'center': False, 'left': False}",images/img3056.jpg,images/img3055.jpg,images/img3057.jpg,0,2018-04-12 11:26:14.155974
"{'right': False, 'center': False, 'left': False}",images/img3059.jpg,images/img3058.jpg,images/img3060.jpg,0,2018-04-12 11:26:14.467119
"{'right': False, 'center': False, 'left': False}",images/img3062.jpg,images/img3061.jpg,images/img3063.jpg,0,2018-04-12 11:26:14.776965
"{'right': False, 'center': False, 'left': False}",images/img3065.jpg,images/img3064.jpg,images/img3066.jpg,0,2018-04-12 11:26:15.086367
"{'right': False, 'center': False, 'left': False}",images/img3068.jpg,images/img3067.jpg,images/img3069.jpg,0,2018-04-12 11:26:16.300150
"{'right': False, 'center': False, 'left': False}",images/img3071.jpg,images/img3070.jpg,images/img3072.jpg,0,2018-04-12 11:26:16.510281
"{'right': False, 'center': False, 'left': False}",images/img3074.jpg,images/img3073.jpg,images/img3075.jpg,0,2018-04-12 11:26:16.820935
"{'right': False, 'center': False, 'left': False}",images/img3077.jpg,images/img3076.jpg,images/img3078.jpg,1,2018-04-12 11:26:26.781520
"{'right': False, 'center': False, 'left': False}",images/img3080.jpg,images/img3079.jpg,images/img3081.jpg,1,2018-04-12 11:26:27.091871
"{'right': False, 'center': False, 'left': False}",images/img3083.jpg,images/img3082.jpg,images/img3084.jpg,1,2018-04-12 11:26:27.306220
"{'right': False, 'center': False, 'left': False}",images/img3086.jpg,images/img3085.jpg,images/img3087.jpg,1,2018-04-12 11:26:27.621345
"{'right': False, 'center': False, 'left': False}",images/img3089.jpg,images/img3088.jpg,images/img3090.jpg,1,2018-04-12 11:26:28.200002
"{'right': False, 'center': False, 'left': False}",images/img3092.jpg,images/img3091.jpg,images/img3093.jpg,0,2018-04-12 11:26:29.007254
"{'right': False, 'center': False, 'left': False}",images/img3095.jpg,images/img3094.jpg,images/img3096.jpg,0,2018-04-12 11:26:29.317232
"{'right': False, 'center': False, 'left': False}",images/img3098.jpg,images/img3097.jpg,images/img3099.jpg,0,2018-04-12 11:26:29.626904
"{'right': False, 'center': False, 'left': False}",images/img3101.jpg,images/img3100.jpg,images/img3102.jpg,0,2018-04-12 11:26:29.837897
"{'right': False, 'center': False, 'left': False}",images/img3104.jpg,images/img3103.jpg,images/img3105.jpg,0,2018-04-12 11:26:30.049524
"{'right': False, 'center': False, 'left': False}",images/img3107.jpg,images/img3106.jpg,images/img3108.jpg,2,2018-04-12 11:26:30.517692
"{'right': False, 'center': False, 'left': False}",images/img3110.jpg,images/img3109.jpg,images/img3111.jpg,0,2018-04-12 11:26:30.929895
"{'right': False, 'center': False, 'left': False}",images/img3113.jpg,images/img3112.jpg,images/img3114.jpg,0,2018-04-12 11:26:31.139355
"{'right': False, 'center': False, 'left': False}",images/img3116.jpg,images/img3115.jpg,images/img3117.jpg,2,2018-04-12 11:26:31.448577
